timestamp,container,power_consumption,pid
2025-01-21 18:19:50,url-shorten-service,0.0,919118
2025-01-21 18:20:05,url-shorten-service,0.0,919118
2025-01-21 18:20:20,url-shorten-service,0.0,919118
2025-01-21 18:20:35,url-shorten-service,0.0,919118
2025-01-21 18:20:50,url-shorten-service,0.0,919118
2025-01-21 18:21:05,url-shorten-service,0.0,919118
2025-01-21 18:21:20,url-shorten-service,0.0,919118
2025-01-21 18:21:35,url-shorten-service,0.0,919118
2025-01-21 18:21:50,url-shorten-service,0.0,919118
2025-01-21 18:22:05,url-shorten-service,0.0,919118
2025-01-21 18:22:20,url-shorten-service,0.0,919118
2025-01-21 18:22:35,url-shorten-service,0.0,919118
2025-01-21 18:22:50,url-shorten-service,0.0,919118
2025-01-21 18:23:05,url-shorten-service,0.0,919118
2025-01-21 18:23:20,url-shorten-service,0.0010796075922342716,919118
2025-01-21 18:23:35,url-shorten-service,0.0,919118
2025-01-21 18:23:50,url-shorten-service,0.0010844472966494317,919118
2025-01-21 18:24:05,url-shorten-service,0.0,919118
2025-01-21 18:24:20,url-shorten-service,0.0,919118
2025-01-21 18:24:35,url-shorten-service,0.0,919118
2025-01-21 18:24:50,url-shorten-service,0.0,919118
2025-01-21 18:25:05,url-shorten-service,0.0,919118
2025-01-21 18:25:20,url-shorten-service,0.0,919118
2025-01-21 18:25:35,url-shorten-service,0.0,919118
2025-01-21 18:25:50,url-shorten-service,0.0,919118
2025-01-21 18:26:05,url-shorten-service,0.0,919118
2025-01-21 18:26:20,url-shorten-service,0.0,919118
2025-01-21 18:26:35,url-shorten-service,0.0,919118
2025-01-21 18:26:50,url-shorten-service,0.0,919118
2025-01-21 18:27:05,url-shorten-service,0.0,919118
2025-01-21 18:27:20,url-shorten-service,0.0,919118
2025-01-21 18:27:35,url-shorten-service,0.0,919118
2025-01-21 18:27:50,url-shorten-service,0.0,919118
2025-01-21 18:28:05,url-shorten-service,0.0,919118
