timestamp,container,power_consumption,pid
2025-01-21 18:19:50,home-timeline-redis,0.008062308399278446,199331
2025-01-21 18:20:05,home-timeline-redis,0.006464700407916109,199331
2025-01-21 18:20:20,home-timeline-redis,0.007331067473573336,199331
2025-01-21 18:20:35,home-timeline-redis,0.00746054591421932,199331
2025-01-21 18:20:50,home-timeline-redis,0.007095870187123194,199331
2025-01-21 18:21:05,home-timeline-redis,0.006658804573458483,199331
2025-01-21 18:21:20,home-timeline-redis,0.023095712237308847,199331
2025-01-21 18:21:35,home-timeline-redis,0.03811177713706657,199331
2025-01-21 18:21:50,home-timeline-redis,0.04258632894084016,199331
2025-01-21 18:22:05,home-timeline-redis,0.040044539638436634,199331
2025-01-21 18:22:20,home-timeline-redis,0.03579989769090352,199331
2025-01-21 18:22:35,home-timeline-redis,0.04044054517359997,199331
2025-01-21 18:22:50,home-timeline-redis,0.038127323632531164,199331
2025-01-21 18:23:05,home-timeline-redis,0.03763858838184824,199331
2025-01-21 18:23:20,home-timeline-redis,0.037679152083413055,199331
2025-01-21 18:23:35,home-timeline-redis,0.03869544567175786,199331
2025-01-21 18:23:50,home-timeline-redis,0.04035282838724076,199331
2025-01-21 18:24:05,home-timeline-redis,0.04192753808383465,199331
2025-01-21 18:24:20,home-timeline-redis,0.043166065944645504,199331
2025-01-21 18:24:35,home-timeline-redis,0.036740712463674,199331
2025-01-21 18:24:50,home-timeline-redis,0.0398660347108867,199331
2025-01-21 18:25:05,home-timeline-redis,0.038776273462818166,199331
2025-01-21 18:25:20,home-timeline-redis,0.04122600908774907,199331
2025-01-21 18:25:35,home-timeline-redis,0.03895478145974964,199331
2025-01-21 18:25:50,home-timeline-redis,0.03936389653191135,199331
2025-01-21 18:26:05,home-timeline-redis,0.04470682752174243,199331
2025-01-21 18:26:20,home-timeline-redis,0.02247086470461217,199331
2025-01-21 18:26:35,home-timeline-redis,0.006530182018561115,199331
2025-01-21 18:26:50,home-timeline-redis,0.005904678557581703,199331
2025-01-21 18:27:05,home-timeline-redis,0.007333715410281644,199331
2025-01-21 18:27:20,home-timeline-redis,0.006524827719921185,199331
2025-01-21 18:27:35,home-timeline-redis,0.006677897878554091,199331
2025-01-21 18:27:50,home-timeline-redis,0.006399042415640528,199331
2025-01-21 18:28:05,home-timeline-redis,0.0044790860327559336,199331
